epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.7,0.43115335508582775,0.728745183044316,[0.         0.68679245 1.        ],[0.        0.2556391 1.       ],48
0.7,0.21290963257199602,0.6009036144578314,[0.         0.63396226 1.        ],[0.         0.42105263 1.        ],49
1.0,0.3029791459781529,0.6717711969372818,[0.         0.59245283 1.        ],[0.         0.28947368 1.        ],0
1.0,0.2017449283586324,0.5895404918714031,[0.         0.66415094 1.        ],[0.         0.46240602 1.        ],1
1.0,0.37825223435948363,0.7219955705793216,[0.         0.61509434 1.        ],[0.         0.23684211 1.        ],2
1.0,0.18280607178323166,0.5854214727017208,[0.         0.62641509 1.        ],[0.         0.44360902 1.        ],3
1.0,0.3973755142573414,0.6974246204592549,[0.         0.70188679 1.        ],[0.         0.30451128 1.        ],4
1.0,0.4384735423464321,0.7643155230211398,[0.         0.63396226 1.        ],[0.         0.19548872 1.        ],5
1.0,0.2619094907079018,0.6219386541967187,[0.         0.66792453 1.        ],[0.         0.40601504 1.        ],6
1.0,0.3669314796425025,0.7182516243354992,[0.         0.60377358 1.        ],[0.         0.23684211 1.        ],7
1.0,0.2241310824230387,0.6105613794454786,[0.         0.61886792 1.        ],[0.         0.39473684 1.        ],8
1.0,0.38570009930486593,0.7390448055145249,[0.         0.59622642 1.        ],[0.         0.21052632 1.        ],9
1.0,0.4085685912895446,0.7150537634408602,[0.         0.67924528 1.        ],[0.         0.27067669 1.        ],10
1.0,0.16076039154490007,0.5589397911205426,[0.         0.76226415 1.        ],[0.         0.60150376 1.        ],11
1.0,0.27287558518938854,0.6521154606563858,[0.         0.58490566 1.        ],[0.         0.31203008 1.        ],12
1.0,0.2731309405589445,0.6322630284544467,[0.         0.65283019 1.        ],[0.         0.37969925 1.        ],13
1.0,0.32574833309689316,0.6675031367628607,[0.        0.6490566 1.       ],[0.         0.32330827 1.        ],14
1.0,0.2845084409136047,0.6324549237170596,[0.         0.67924528 1.        ],[0.         0.39473684 1.        ],15
1.0,0.13397645056036311,0.5586846291509246,[0.         0.63773585 1.        ],[0.        0.5037594 1.       ],16
1.0,0.31052631578947365,0.6745562130177515,[0.  0.6 1. ],[0.         0.28947368 1.        ],17
1.0,0.1264434671584621,0.5553857052309756,[0.         0.63396226 1.        ],[0.        0.5075188 1.       ],18
1.0,0.22824514115477368,0.5952473981458459,[0.         0.71320755 1.        ],[0.         0.48496241 1.        ],19
1.0,0.1681940700808625,0.5641447368421052,[0.         0.73962264 1.        ],[0.         0.57142857 1.        ],20
1.0,0.2394524045963966,0.6041797824933032,[0.         0.69433962 1.        ],[0.         0.45488722 1.        ],21
1.0,0.2996453397645056,0.6347719557949005,[0.         0.70566038 1.        ],[0.         0.40601504 1.        ],22
1.0,0.23180592991913745,0.6064356435643564,[0.         0.66037736 1.        ],[0.         0.42857143 1.        ],23
1.0,0.348602638672152,0.6573114989180953,[0.         0.72830189 1.        ],[0.         0.37969925 1.        ],24
1.0,0.38937437934458785,0.7569125933691521,[0.         0.57358491 1.        ],[0.         0.18421053 1.        ],25
1.0,0.3296637820967513,0.6567635392212418,[0.         0.69056604 1.        ],[0.         0.36090226 1.        ],26
1.0,0.19038161441339196,0.5871202285120747,[0.         0.64150943 1.        ],[0.         0.45112782 1.        ],27
1.0,0.32194637537239323,0.6688189960424912,[0.         0.63773585 1.        ],[0.         0.31578947 1.        ],28
1.0,0.32223010356078874,0.6459130971040934,[0.         0.71320755 1.        ],[0.         0.39097744 1.        ],29
1.0,0.2586891757696127,0.5948307244266472,[0.         0.81132075 1.        ],[0.         0.55263158 1.        ],30
1.0,0.2920697971343453,0.6340923301375574,[0.         0.69056604 1.        ],[0.         0.39849624 1.        ],31
1.0,0.05854731167541494,0.5268905482361833,[0.         0.57358491 1.        ],[0.         0.51503759 1.        ],32
1.0,0.40112072634416224,0.7015467959227315,[0.         0.69811321 1.        ],[0.         0.29699248 1.        ],33
1.0,0.4460348985671726,0.7640725000419949,[0.         0.64528302 1.        ],[0.         0.19924812 1.        ],34
1.0,0.20564619094907077,0.585819835180449,[0.         0.70188679 1.        ],[0.        0.4962406 1.       ],35
1.0,0.25050361753440203,0.6231071697481804,[0.         0.63396226 1.        ],[0.         0.38345865 1.        ],36
1.0,0.3557951482479784,0.6918604651162791,[0.         0.64150943 1.        ],[0.         0.28571429 1.        ],37
1.0,0.22044261597389697,0.6044722935631782,[0.         0.63773585 1.        ],[0.         0.41729323 1.        ],38
1.0,0.4761668321747765,0.7818930041152263,[0.         0.66037736 1.        ],[0.         0.18421053 1.        ],39
1.0,0.269428287700383,0.626323631139254,[0.         0.66792453 1.        ],[0.         0.39849624 1.        ],40
1.0,0.20906511561923674,0.6031323918429045,[0.         0.61132075 1.        ],[0.         0.40225564 1.        ],41
1.0,0.3183004681515108,0.6564055376636414,[0.         0.66792453 1.        ],[0.         0.34962406 1.        ],42
1.0,0.2578805504326855,0.6379671514010747,[0.         0.59622642 1.        ],[0.         0.33834586 1.        ],43
1.0,0.2242587601078167,0.6036889332003988,[0.         0.65283019 1.        ],[0.         0.42857143 1.        ],44
1.0,0.32579089232515246,0.6637199686319242,[0.         0.66037736 1.        ],[0.         0.33458647 1.        ],45
1.0,0.14552418782806065,0.5571425388266227,[0.         0.70943396 1.        ],[0.         0.56390977 1.        ],46
1.0,0.24304156617959993,0.615177755069112,[0.        0.6490566 1.       ],[0.         0.40601504 1.        ],47
1.0,0.17907504610583058,0.5822313134340026,[0.         0.63396226 1.        ],[0.         0.45488722 1.        ],48
1.0,0.14176478933182002,0.5555024826988657,[0.         0.70943396 1.        ],[0.         0.56766917 1.        ],49
1.5,0.09263725351113627,0.5389107376951495,[0.         0.64150943 1.        ],[0.         0.54887218 1.        ],0
1.5,0.28079160164562345,0.6275930533888582,[0.         0.69056604 1.        ],[0.         0.40977444 1.        ],1
1.5,0.31437083274223293,0.6688509600731485,[0.         0.62264151 1.        ],[0.         0.30827068 1.        ],2
1.5,0.32562065541211516,0.6799868262158305,[0.         0.61509434 1.        ],[0.         0.28947368 1.        ],3
1.5,0.2468009646758405,0.6173775756676158,[0.        0.6490566 1.       ],[0.         0.40225564 1.        ],4
1.5,0.26582493970775994,0.6152710450552424,[0.         0.70943396 1.        ],[0.         0.44360902 1.        ],5
1.5,0.3558802667044971,0.682986607533627,[0.         0.66415094 1.        ],[0.         0.30827068 1.        ],6
1.5,0.24315505745495813,0.6090053421521241,[0.         0.67924528 1.        ],[0.         0.43609023 1.        ],7
1.5,0.19805646190949067,0.5847858036462572,[0.         0.68301887 1.        ],[0.         0.48496241 1.        ],8
1.5,0.38613987799687893,0.6855950578897844,[0.         0.71320755 1.        ],[0.         0.32706767 1.        ],9
1.5,0.2808767201021421,0.6225959454606248,[0.         0.71320755 1.        ],[0.         0.43233083 1.        ],10
1.5,0.19791459781529291,0.5905662092156685,[0.         0.64528302 1.        ],[0.         0.44736842 1.        ],11
1.5,0.34455951198751594,0.6792525240597509,[0.         0.65283019 1.        ],[0.         0.30827068 1.        ],12
1.5,0.20934884380763225,0.5899082457016828,[0.         0.68679245 1.        ],[0.         0.47744361 1.        ],13
1.5,0.32580507873457226,0.6624968160076983,[0.         0.66415094 1.        ],[0.         0.33834586 1.        ],14
1.5,0.4161866931479642,0.7091108671789242,[0.         0.70566038 1.        ],[0.         0.28947368 1.        ],15
1.5,0.14514115477372674,0.5678259370732289,[0.         0.60754717 1.        ],[0.         0.46240602 1.        ],16
1.5,0.3597957157043552,0.6710828094223038,[0.         0.70566038 1.        ],[0.         0.34586466 1.        ],17
1.5,0.3335792310966094,0.6475267899716416,[0.         0.73207547 1.        ],[0.         0.39849624 1.        ],18
1.5,0.2882962122286849,0.6328200569919741,[0.         0.68679245 1.        ],[0.         0.39849624 1.        ],19
1.5,0.25063129521918,0.615475116671242,[0.         0.66792453 1.        ],[0.         0.41729323 1.        ],20
1.5,0.2769328982834444,0.6317010970031439,[0.         0.66415094 1.        ],[0.         0.38721805 1.        ],21
1.5,0.17900411405873173,0.5851439984884882,[0.         0.61509434 1.        ],[0.         0.43609023 1.        ],22
