epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
0.7,0.246644914172223,0.627340110743269,[0.         0.60754717 1.        ],[0.         0.36090226 1.        ],47
0.7,0.31447013760817133,0.6598497194859887,[0.        0.6490566 1.       ],[0.         0.33458647 1.        ],48
0.7,0.17124414810611432,0.5920031706833737,[0.        0.5509434 1.       ],[0.         0.37969925 1.        ],49
1.0,0.24308412540785923,0.6127822023300205,[0.         0.66037736 1.        ],[0.         0.41729323 1.        ],0
1.0,0.2240175911476805,0.6174908111486436,[0.         0.58867925 1.        ],[0.         0.36466165 1.        ],1
1.0,0.18659384309831178,0.586279731839471,[0.         0.63396226 1.        ],[0.         0.44736842 1.        ],2
1.0,0.3107391119307703,0.6549869806407789,[0.         0.65660377 1.        ],[0.         0.34586466 1.        ],3
1.0,0.22052773443041562,0.6002191992779318,[0.         0.66037736 1.        ],[0.         0.43984962 1.        ],4
1.0,0.2881827209533267,0.6405735322611897,[0.         0.65660377 1.        ],[0.         0.36842105 1.        ],5
1.0,0.26530004255922823,0.6517174798396911,[0.         0.56981132 1.        ],[0.         0.30451128 1.        ],6
1.0,0.18652291105121294,0.5893595041322315,[0.         0.61509434 1.        ],[0.         0.42857143 1.        ],7
1.0,0.2651156192367712,0.6707352726209619,[0.         0.52075472 1.        ],[0.        0.2556391 1.       ],8
1.0,0.26564051638530284,0.6258823529411764,[0.         0.66037736 1.        ],[0.         0.39473684 1.        ],9
1.0,0.17523052915307136,0.5836493661285079,[0.         0.61132075 1.        ],[0.         0.43609023 1.        ],10
1.0,0.32579089232515246,0.6637199686319242,[0.         0.66037736 1.        ],[0.         0.33458647 1.        ],11
1.0,0.24665910058164275,0.6263645217087954,[0.         0.61132075 1.        ],[0.         0.36466165 1.        ],12
1.0,0.19750319194211946,0.6129629028593685,[0.         0.53584906 1.        ],[0.         0.33834586 1.        ],13
1.0,0.262278337352816,0.6032756848549851,[0.         0.76603774 1.        ],[0.        0.5037594 1.       ],14
1.0,0.18623918286281743,0.604276545720277,[0.         0.53962264 1.        ],[0.         0.35338346 1.        ],15
1.0,0.20540502198893457,0.5959776743692744,[0.         0.63773585 1.        ],[0.         0.43233083 1.        ],16
1.0,0.21275358206837847,0.6094240226480073,[0.         0.59245283 1.        ],[0.         0.37969925 1.        ],17
1.0,0.20529153071357636,0.6016493165310968,[0.         0.60754717 1.        ],[0.         0.40225564 1.        ],18
1.0,0.24280039721946373,0.6309587573647563,[0.         0.58490566 1.        ],[0.         0.34210526 1.        ],19
1.0,0.18645197900411403,0.5926698912752245,[0.         0.59622642 1.        ],[0.         0.40977444 1.        ],20
1.0,0.2768194070080862,0.6396518901278216,[0.         0.63396226 1.        ],[0.         0.35714286 1.        ],21
1.0,0.2469144559511987,0.6110650245676728,[0.         0.67924528 1.        ],[0.         0.43233083 1.        ],22
1.0,0.16030642644346715,0.5713924690422038,[0.         0.64150943 1.        ],[0.         0.48120301 1.        ],23
1.0,0.2958575684494254,0.6344356346290208,[0.         0.69811321 1.        ],[0.         0.40225564 1.        ],24
1.0,0.21642786210810044,0.6172167926731821,[0.         0.56981132 1.        ],[0.         0.35338346 1.        ],25
1.0,0.2013051496666194,0.6127084988085783,[0.         0.54716981 1.        ],[0.         0.34586466 1.        ],26
1.0,0.3259895020570293,0.6481197385553508,[0.         0.71320755 1.        ],[0.         0.38721805 1.        ],27
1.0,0.3258334515534118,0.660104840508588,[0.         0.67169811 1.        ],[0.         0.34586466 1.        ],28
1.0,0.27686196623634557,0.6365595611285266,[0.         0.64528302 1.        ],[0.         0.36842105 1.        ],29
1.0,0.21282451411547737,0.6053777640414711,[0.         0.61132075 1.        ],[0.         0.39849624 1.        ],30
1.0,0.3033905518513264,0.6378567929247351,[0.         0.70188679 1.        ],[0.         0.39849624 1.        ],31
1.0,0.24275783799120443,0.6342075542728072,[0.         0.57358491 1.        ],[0.         0.33082707 1.        ],32
1.0,0.26932898283444456,0.6328458470365964,[0.         0.64150943 1.        ],[0.         0.37218045 1.        ],33
1.0,0.17891899560221308,0.5889271209386281,[0.         0.59245283 1.        ],[0.         0.41353383 1.        ],34
1.0,0.26192367711732156,0.6210958508782285,[0.         0.67169811 1.        ],[0.         0.40977444 1.        ],35
1.0,0.2918570009930486,0.6495065622138569,[0.         0.63396226 1.        ],[0.         0.34210526 1.        ],36
1.0,0.30702227266278903,0.6492098949284354,[0.         0.66792453 1.        ],[0.         0.36090226 1.        ],37
1.0,0.3030926372535111,0.6608446886998419,[0.         0.62264151 1.        ],[0.         0.31954887 1.        ],38
1.0,0.2880124840402894,0.6540785039919856,[0.         0.61132075 1.        ],[0.         0.32330827 1.        ],39
1.0,0.23203291246985386,0.5959228675987615,[0.         0.72075472 1.        ],[0.        0.4887218 1.       ],40
1.0,0.20200028372818835,0.5800222549427327,[0.         0.73207547 1.        ],[0.         0.53007519 1.        ],41
1.0,0.24291388849482193,0.6230224304168522,[0.         0.61509434 1.        ],[0.         0.37218045 1.        ],42
1.0,0.19799971627181157,0.5870061216602043,[0.         0.66792453 1.        ],[0.         0.46992481 1.        ],43
1.0,0.2502482621648461,0.6418918918918919,[0.         0.56603774 1.        ],[0.         0.31578947 1.        ],44
1.0,0.34438927507447864,0.6977645985401459,[0.         0.60754717 1.        ],[0.         0.26315789 1.        ],45
1.0,0.2808341608738828,0.6250442164839053,[0.         0.70188679 1.        ],[0.         0.42105263 1.        ],46
1.0,0.2392963540927791,0.6122020008514261,[0.         0.65283019 1.        ],[0.         0.41353383 1.        ],47
