epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.0,-0.032,0.4583333333333333,[0.    0.176 1.   ],[0.    0.208 1.   ],45
1.0,0.248,1.0,[0.    0.248 1.   ],[0. 0. 1.],46
1.0,0.088,0.6666666666666666,[0.    0.176 1.   ],[0.    0.088 1.   ],47
1.0,0.08000000000000002,0.6086956521739131,[0.    0.224 1.   ],[0.    0.144 1.   ],48
1.0,0.064,1.0,[0.    0.064 1.   ],[0. 0. 1.],49
1.5,0.048000000000000015,0.5714285714285715,[0.    0.192 1.   ],[0.    0.144 1.   ],0
1.5,0.104,0.6969696969696969,[0.    0.184 1.   ],[0.   0.08 1.  ],1
1.5,0.032000000000000015,0.5666666666666668,[0.    0.136 1.   ],[0.    0.104 1.   ],2
1.5,0.039999999999999994,0.6,[0.   0.12 1.  ],[0.   0.08 1.  ],3
1.5,0.144,0.7142857142857143,[0.   0.24 1.  ],[0.    0.096 1.   ],4
1.5,0.055999999999999994,0.6129032258064516,[0.    0.152 1.   ],[0.    0.096 1.   ],5
1.5,0.032,0.5833333333333334,[0.    0.112 1.   ],[0.   0.08 1.  ],6
1.5,0.0,0.5,[0.   0.12 1.  ],[0.   0.12 1.  ],7
1.5,0.07999999999999999,0.6923076923076923,[0.    0.144 1.   ],[0.    0.064 1.   ],8
1.5,-0.039999999999999994,0.42424242424242425,[0.    0.112 1.   ],[0.    0.152 1.   ],9
1.5,0.07200000000000001,0.5918367346938775,[0.    0.232 1.   ],[0.   0.16 1.  ],10
1.5,0.10400000000000001,0.6226415094339622,[0.    0.264 1.   ],[0.   0.16 1.  ],11
1.5,0.023999999999999994,0.5283018867924528,[0.    0.224 1.   ],[0.  0.2 1. ],12
1.5,0.03200000000000003,0.5303030303030303,[0.   0.28 1.  ],[0.    0.248 1.   ],13
1.5,0.008000000000000007,0.5102040816326531,[0.  0.2 1. ],[0.    0.192 1.   ],14
1.5,0.05600000000000001,0.64,[0.    0.128 1.   ],[0.    0.072 1.   ],15
1.5,0.09599999999999999,0.6875,[0.    0.176 1.   ],[0.   0.08 1.  ],16
1.5,0.06400000000000002,0.6538461538461539,[0.    0.136 1.   ],[0.    0.072 1.   ],17
1.5,0.039999999999999994,0.6,[0.   0.12 1.  ],[0.   0.08 1.  ],18
1.5,0.11199999999999999,0.7916666666666666,[0.    0.152 1.   ],[0.   0.04 1.  ],19
1.5,0.176,0.7894736842105263,[0.   0.24 1.  ],[0.    0.064 1.   ],20
1.5,-0.032,0.4411764705882352,[0.   0.12 1.  ],[0.    0.152 1.   ],21
1.5,0.11200000000000002,0.6590909090909092,[0.    0.232 1.   ],[0.   0.12 1.  ],22
1.5,-0.03999999999999998,0.4358974358974359,[0.    0.136 1.   ],[0.    0.176 1.   ],23
1.5,0.032,0.576923076923077,[0.   0.12 1.  ],[0.    0.088 1.   ],24
1.5,0.07199999999999998,0.588235294117647,[0.   0.24 1.  ],[0.    0.168 1.   ],25
1.5,0.136,0.7931034482758621,[0.    0.184 1.   ],[0.    0.048 1.   ],26
1.5,0.024000000000000007,0.5517241379310346,[0.    0.128 1.   ],[0.    0.104 1.   ],27
1.5,0.024000000000000007,0.5517241379310346,[0.    0.128 1.   ],[0.    0.104 1.   ],28
1.5,0.048000000000000015,0.5714285714285715,[0.    0.192 1.   ],[0.    0.144 1.   ],29
1.5,0.15200000000000002,0.6461538461538462,[0.    0.336 1.   ],[0.    0.184 1.   ],30
1.5,0.055999999999999994,0.5777777777777777,[0.    0.208 1.   ],[0.    0.152 1.   ],31
1.5,0.056,0.6666666666666666,[0.    0.112 1.   ],[0.    0.056 1.   ],32
1.5,0.08,0.6666666666666667,[0.   0.16 1.  ],[0.   0.08 1.  ],33
1.5,0.128,0.625,[0.   0.32 1.  ],[0.    0.192 1.   ],34
1.5,-0.096,0.4117647058823529,[0.    0.224 1.   ],[0.   0.32 1.  ],35
1.5,0.032,0.5384615384615384,[0.    0.224 1.   ],[0.    0.192 1.   ],36
1.5,-0.088,0.3962264150943396,[0.    0.168 1.   ],[0.    0.256 1.   ],37
1.5,0.015999999999999986,0.5238095238095238,[0.    0.176 1.   ],[0.   0.16 1.  ],38
1.5,0.015999999999999986,0.5172413793103449,[0.   0.24 1.  ],[0.    0.224 1.   ],39
1.5,0.096,0.7307692307692308,[0.    0.152 1.   ],[0.    0.056 1.   ],40
1.5,0.176,0.6617647058823529,[0.   0.36 1.  ],[0.    0.184 1.   ],41
1.5,-0.015999999999999986,0.4827586206896552,[0.    0.224 1.   ],[0.   0.24 1.  ],42
1.5,0.07999999999999999,0.578125,[0.    0.296 1.   ],[0.    0.216 1.   ],43
1.5,0.056,0.7058823529411764,[0.    0.096 1.   ],[0.   0.04 1.  ],44
1.5,0.08800000000000001,0.6410256410256411,[0.  0.2 1. ],[0.    0.112 1.   ],45
1.5,0.055999999999999994,0.5945945945945946,[0.    0.176 1.   ],[0.   0.12 1.  ],46
1.5,0.04000000000000001,0.5490196078431372,[0.    0.224 1.   ],[0.    0.184 1.   ],47
1.5,0.104,0.7599999999999999,[0.    0.152 1.   ],[0.    0.048 1.   ],48
1.5,0.016,0.6,[0.    0.048 1.   ],[0.    0.032 1.   ],49
2.0,-0.07199999999999998,0.43076923076923074,[0.    0.224 1.   ],[0.    0.296 1.   ],0
2.0,0.096,0.62,[0.    0.248 1.   ],[0.    0.152 1.   ],1
2.0,-0.04000000000000001,0.43902439024390244,[0.    0.144 1.   ],[0.    0.184 1.   ],2
2.0,0.023999999999999994,0.5454545454545454,[0.    0.144 1.   ],[0.   0.12 1.  ],3
2.0,0.023999999999999994,0.5348837209302326,[0.    0.184 1.   ],[0.   0.16 1.  ],4
2.0,0.023999999999999994,0.5652173913043478,[0.    0.104 1.   ],[0.   0.08 1.  ],5
2.0,0.015999999999999986,0.5227272727272727,[0.    0.184 1.   ],[0.    0.168 1.   ],6
2.0,0.032,0.55,[0.    0.176 1.   ],[0.    0.144 1.   ],7
2.0,0.048000000000000015,0.5833333333333333,[0.    0.168 1.   ],[0.   0.12 1.  ],8
2.0,0.104,0.6666666666666666,[0.    0.208 1.   ],[0.    0.104 1.   ],9
2.0,0.08800000000000002,0.5964912280701754,[0.    0.272 1.   ],[0.    0.184 1.   ],10
2.0,0.0,0.5,[0.   0.36 1.  ],[0.   0.36 1.  ],11
2.0,0.04799999999999999,0.5789473684210527,[0.    0.176 1.   ],[0.    0.128 1.   ],12
2.0,0.055999999999999994,0.5744680851063829,[0.    0.216 1.   ],[0.   0.16 1.  ],13
2.0,0.008000000000000007,0.5102040816326531,[0.  0.2 1. ],[0.    0.192 1.   ],14
2.0,0.055999999999999994,0.5714285714285714,[0.    0.224 1.   ],[0.    0.168 1.   ],15
2.0,0.224,0.7692307692307692,[0.   0.32 1.  ],[0.    0.096 1.   ],16
2.0,0.10400000000000001,0.6,[0.    0.312 1.   ],[0.    0.208 1.   ],17
2.0,0.08799999999999997,0.5901639344262295,[0.    0.288 1.   ],[0.  0.2 1. ],18
2.0,0.04000000000000001,0.5609756097560976,[0.    0.184 1.   ],[0.    0.144 1.   ],19
2.0,0.032,0.5399999999999999,[0.    0.216 1.   ],[0.    0.184 1.   ],20
2.0,-0.016000000000000014,0.48148148148148145,[0.    0.208 1.   ],[0.    0.224 1.   ],21
2.0,0.07200000000000001,0.6097560975609756,[0.  0.2 1. ],[0.    0.128 1.   ],22
2.0,0.08000000000000002,0.6041666666666666,[0.    0.232 1.   ],[0.    0.152 1.   ],23
2.0,-0.00799999999999998,0.4857142857142857,[0.    0.136 1.   ],[0.    0.144 1.   ],24
2.0,0.10399999999999998,0.6031746031746031,[0.    0.304 1.   ],[0.  0.2 1. ],25
2.0,0.0,0.5,[0.    0.168 1.   ],[0.    0.168 1.   ],26
2.0,0.008000000000000007,0.5102040816326531,[0.  0.2 1. ],[0.    0.192 1.   ],27
